entrezgene_id	ensembl_gene_id
NA	ENSG00000229647
NA	ENSG00000229656
NA	ENSG00000229738
146542	ENSG00000229809
NA	ENSG00000229816
100131801	ENSG00000229833
196047	ENSG00000229847
122539212	ENSG00000229852
102723775	ENSG00000229891
NA	ENSG00000229897
NA	ENSG00000229931
NA	ENSG00000229944
106660610	ENSG00000229950
126568844	ENSG00000229953
NA	ENSG00000229956
400604	ENSG00000229980
NA	ENSG00000230037
NA	ENSG00000230074
NA	ENSG00000230079
NA	ENSG00000230091
84320	ENSG00000230124
100527964	ENSG00000230124
100874362	ENSG00000230148
NA	ENSG00000230183
NA	ENSG00000230202
NA	ENSG00000230204
NA	ENSG00000230207
NA	ENSG00000230290
NA	ENSG00000230337
NA	ENSG00000230360
NA	ENSG00000230364
NA	ENSG00000230383
100505664	ENSG00000230387
NA	ENSG00000230409
101927895	ENSG00000230424
441459	ENSG00000230453
NA	ENSG00000230457
NA	ENSG00000230479
114796	ENSG00000230487
NA	ENSG00000230513
NA	ENSG00000230535
NA	ENSG00000230543
NA	ENSG00000230551
728586	ENSG00000230561
NA	ENSG00000230568
NA	ENSG00000230581
100302692	ENSG00000230590
NA	ENSG00000230592
NA	ENSG00000230615
NA	ENSG00000230623
NA	ENSG00000230626
NA	ENSG00000230629
NA	ENSG00000230638
NA	ENSG00000230661
26226	ENSG00000230701
NA	ENSG00000230716
NA	ENSG00000230724
NA	ENSG00000230793
404281	ENSG00000230797
NA	ENSG00000230823
NA	ENSG00000230832
NA	ENSG00000230844
NA	ENSG00000230849
NA	ENSG00000230882
NA	ENSG00000230896
NA	ENSG00000230897
NA	ENSG00000230916
NA	ENSG00000230929
642587	ENSG00000230937
101927686	ENSG00000230943
NA	ENSG00000230956
54064	ENSG00000230978
NA	ENSG00000230979
NA	ENSG00000230982
3281	ENSG00000230989
NA	ENSG00000231043
105378949	ENSG00000231050
105371450	ENSG00000231064
414777	ENSG00000231074
414778	ENSG00000231074
NA	ENSG00000231084
NA	ENSG00000231113
101927377	ENSG00000231119
105378305	ENSG00000231131
NA	ENSG00000231160
NA	ENSG00000231206
104533120	ENSG00000231226
100505869	ENSG00000231233
NA	ENSG00000231245
149773	ENSG00000231290
100216001	ENSG00000231298
NA	ENSG00000231312
NA	ENSG00000231317
101929147	ENSG00000231365
NA	ENSG00000231434
NA	ENSG00000231442
NA	ENSG00000231466
6222	ENSG00000231500
8847	ENSG00000231607
100132215	ENSG00000231609
100506895	ENSG00000231638
NA	ENSG00000231643
NA	ENSG00000231645
NA	ENSG00000231663
646268	ENSG00000231666
729582	ENSG00000231672
NA	ENSG00000231700
NA	ENSG00000231711
378805	ENSG00000231721
NA	ENSG00000231760
NA	ENSG00000231767
NA	ENSG00000231770
101927888	ENSG00000231811
102723854	ENSG00000231826
NA	ENSG00000231831
NA	ENSG00000231841
NA	ENSG00000231856
102724087	ENSG00000231863
NA	ENSG00000231870
643749	ENSG00000231889
101928243	ENSG00000231890
NA	ENSG00000231916
6892	ENSG00000231925
NA	ENSG00000231942
NA	ENSG00000231971
153743	ENSG00000231989
NA	ENSG00000231991
101927279	ENSG00000231993
NA	ENSG00000231999
NA	ENSG00000232000
NA	ENSG00000232004
114821	ENSG00000232040
NA	ENSG00000232060
NA	ENSG00000232063
643382	ENSG00000232070
NA	ENSG00000232090
NA	ENSG00000232093
NA	ENSG00000232098
NA	ENSG00000232104
NA	ENSG00000232111
51372	ENSG00000232112
28985	ENSG00000232119
101928578	ENSG00000232160
NA	ENSG00000232176
NA	ENSG00000232187
NA	ENSG00000232194
NA	ENSG00000232223
643529	ENSG00000232229
NA	ENSG00000232273
100289178	ENSG00000232284
NA	ENSG00000232341
NA	ENSG00000232346
NA	ENSG00000232352
NA	ENSG00000232354
388789	ENSG00000232388
NA	ENSG00000232422
389813	ENSG00000232434
100505771	ENSG00000232442
NA	ENSG00000232450
105378753	ENSG00000232453
NA	ENSG00000232472
NA	ENSG00000232499
100507507	ENSG00000232533
NA	ENSG00000232536
NA	ENSG00000232553
124901582	ENSG00000232581
NA	ENSG00000232587
102723508	ENSG00000232593
389247	ENSG00000232648
55853	ENSG00000232656
100506930	ENSG00000232677
NA	ENSG00000232702
NA	ENSG00000232774
101929947	ENSG00000232788
124900513	ENSG00000232788
NA	ENSG00000232794
7124	ENSG00000232810
NA	ENSG00000232811
NA	ENSG00000232818
NA	ENSG00000232824
100303755	ENSG00000232838
NA	ENSG00000232855
201229	ENSG00000232859
NA	ENSG00000232860
NA	ENSG00000232906
414765	ENSG00000232940
NA	ENSG00000232951
285958	ENSG00000232956
553103	ENSG00000233006
101927560	ENSG00000233008
101927587	ENSG00000233008
84973	ENSG00000233016
124900276	ENSG00000233016
150786	ENSG00000233087
NA	ENSG00000233117
107985040	ENSG00000233175
NA	ENSG00000233184
NA	ENSG00000233203
121853076	ENSG00000233221
100996842	ENSG00000233223
100506235	ENSG00000233230
79940	ENSG00000233237
NA	ENSG00000233266
2876	ENSG00000233276
NA	ENSG00000233328
NA	ENSG00000233380
NA	ENSG00000233383
NA	ENSG00000233396
NA	ENSG00000233426
NA	ENSG00000233429
NA	ENSG00000233432
NA	ENSG00000233452
NA	ENSG00000233476
388564	ENSG00000233493
NA	ENSG00000233497
101927599	ENSG00000233527
NA	ENSG00000233543
117581	ENSG00000233608
728431	ENSG00000233621
105376748	ENSG00000233654
NA	ENSG00000233668
NA	ENSG00000233680
NA	ENSG00000233708
NA	ENSG00000233719
344065	ENSG00000233757
NA	ENSG00000233762
NA	ENSG00000233782
730227	ENSG00000233791
NA	ENSG00000233797
NA	ENSG00000233820
8341	ENSG00000233822
NA	ENSG00000233830
NA	ENSG00000233834
100506119	ENSG00000233901
NA	ENSG00000233912
NA	ENSG00000233913
NA	ENSG00000233924
6234	ENSG00000233927
107986822	ENSG00000233942
NA	ENSG00000234028
105374363	ENSG00000234072
NA	ENSG00000234073
NA	ENSG00000234093
NA	ENSG00000234123
7726	ENSG00000234127
121847985	ENSG00000234129
NA	ENSG00000234145
NA	ENSG00000234160
100506054	ENSG00000234171
NA	ENSG00000234176
NA	ENSG00000234213
345462	ENSG00000234284
NA	ENSG00000234286
NA	ENSG00000234297
NA	ENSG00000234327
NA	ENSG00000234390
NA	ENSG00000234429
728927	ENSG00000234444
100505881	ENSG00000234456
390940	ENSG00000234465
NA	ENSG00000234473
NA	ENSG00000234494
NA	ENSG00000234518
NA	ENSG00000234534
257415	ENSG00000234545
NA	ENSG00000234546
NA	ENSG00000234570
51275	ENSG00000234608
NA	ENSG00000234614
8629	ENSG00000234616
NA	ENSG00000234645
NA	ENSG00000234678
100507495	ENSG00000234684
105378687	ENSG00000234694
729978	ENSG00000234719
60674	ENSG00000234741
NA	ENSG00000234742
3106	ENSG00000234745
NA	ENSG00000234771
143678	ENSG00000234776
NA	ENSG00000234782
NA	ENSG00000234795
NA	ENSG00000234797
NA	ENSG00000234800
NA	ENSG00000234807
100507506	ENSG00000234817
NA	ENSG00000234851
100505782	ENSG00000234859
122149302	ENSG00000234869
400618	ENSG00000234899
654434	ENSG00000234912
NA	ENSG00000234925
NA	ENSG00000234997
105374468	ENSG00000235009
100129060	ENSG00000235016
NA	ENSG00000235040
NA	ENSG00000235065
100506299	ENSG00000235092
NA	ENSG00000235095
441869	ENSG00000235098
NA	ENSG00000235100
266655	ENSG00000235106
64288	ENSG00000235109
NA	ENSG00000235137
NA	ENSG00000235159
387882	ENSG00000235162
388588	ENSG00000235169
51236	ENSG00000235173
NA	ENSG00000235174
NA	ENSG00000235183
90673	ENSG00000235194
NA	ENSG00000235196
642776	ENSG00000235244
NA	ENSG00000235253
101928153	ENSG00000235257
255031	ENSG00000235314
109729169	ENSG00000235385
NA	ENSG00000235400
92249	ENSG00000235437
NA	ENSG00000235448
100129250	ENSG00000235453
729970	ENSG00000235501
101928098	ENSG00000235501
NA	ENSG00000235508
NA	ENSG00000235513
NA	ENSG00000235524
100506749	ENSG00000235529
NA	ENSG00000235574
NA	ENSG00000235587
NA	ENSG00000235613
NA	ENSG00000235651
NA	ENSG00000235652
NA	ENSG00000235698
NA	ENSG00000235703
400242	ENSG00000235706
9674	ENSG00000235750
NA	ENSG00000235790
90271	ENSG00000235823
100507605	ENSG00000235824
NA	ENSG00000235838
NA	ENSG00000235847
NA	ENSG00000235859
8705	ENSG00000235863
101927661	ENSG00000235885
NA	ENSG00000235888
NA	ENSG00000235899
NA	ENSG00000235901
645676	ENSG00000235919
448835	ENSG00000235942
284900	ENSG00000235954
NA	ENSG00000236007
NA	ENSG00000236015
NA	ENSG00000236060
NA	ENSG00000236090
9278	ENSG00000236104
101929680	ENSG00000236107
102724058	ENSG00000236107
100506469	ENSG00000236144
NA	ENSG00000236200
400945	ENSG00000236204
NA	ENSG00000236216
NA	ENSG00000236255
NA	ENSG00000236257
NA	ENSG00000236283
58486	ENSG00000236287
NA	ENSG00000236295
NA	ENSG00000236377
NA	ENSG00000236379
401491	ENSG00000236404
100133612	ENSG00000236423
339400	ENSG00000236427
NA	ENSG00000236432
NA	ENSG00000236440
NA	ENSG00000236468
NA	ENSG00000236478
NA	ENSG00000236493
NA	ENSG00000236496
NA	ENSG00000236529
NA	ENSG00000236538
105378668	ENSG00000236546
NA	ENSG00000236548
NA	ENSG00000236565
NA	ENSG00000236570
NA	ENSG00000236595
NA	ENSG00000236617
NA	ENSG00000236618
NA	ENSG00000236671
NA	ENSG00000236674
NA	ENSG00000236680
100506922	ENSG00000236682
NA	ENSG00000236751
100506881	ENSG00000236753
414245	ENSG00000236756
NA	ENSG00000236778
NA	ENSG00000236809
100506963	ENSG00000236810
NA	ENSG00000236814
100506428	ENSG00000236830
NA	ENSG00000236852
254128	ENSG00000236859
112840933	ENSG00000236869
81571	ENSG00000236901
105378828	ENSG00000236915
NA	ENSG00000237016
NA	ENSG00000237017
220930	ENSG00000237036
NA	ENSG00000237037
NA	ENSG00000237090
100131213	ENSG00000237149
84752	ENSG00000237172
91368	ENSG00000237190
NA	ENSG00000237220
100499405	ENSG00000237248
1159	ENSG00000237289
548596	ENSG00000237289
100506866	ENSG00000237298
101927055	ENSG00000237298
NA	ENSG00000237307
100289098	ENSG00000237310
401934	ENSG00000237330
NA	ENSG00000237350
NA	ENSG00000237380
100507034	ENSG00000237399
84793	ENSG00000237424
NA	ENSG00000237426
100129842	ENSG00000237440
5863	ENSG00000237441
101928891	ENSG00000237476
387723	ENSG00000237489
NA	ENSG00000237499
101927891	ENSG00000237505
NA	ENSG00000237512
NA	ENSG00000237522
NA	ENSG00000237609
400958	ENSG00000237638
3833	ENSG00000237649
339804	ENSG00000237651
NA	ENSG00000237676
NA	ENSG00000237679
285550	ENSG00000237765
101927609	ENSG00000237773
NA	ENSG00000237774
107986838	ENSG00000237813
NA	ENSG00000237819
NA	ENSG00000237877
NA	ENSG00000237883
NA	ENSG00000237886
439949	ENSG00000237943
100506334	ENSG00000237945
101929609	ENSG00000237950
NA	ENSG00000237973
101928399	ENSG00000237989
NA	ENSG00000238018
NA	ENSG00000238045
9884	ENSG00000238083
474170	ENSG00000238083
124904403	ENSG00000238107
100506737	ENSG00000238120
100188949	ENSG00000238121
105376805	ENSG00000238142
NA	ENSG00000238164
90120	ENSG00000238227
NA	ENSG00000238251
NA	ENSG00000238279
NA	ENSG00000238606
NA	ENSG00000239198
NA	ENSG00000239200
101927597	ENSG00000239213
100128164	ENSG00000239219
81567	ENSG00000239264
NA	ENSG00000239269
652968	ENSG00000239282
7844	ENSG00000239305
10432	ENSG00000239306
NA	ENSG00000239351
84964	ENSG00000239382
142686	ENSG00000239388
NA	ENSG00000239465
100873940	ENSG00000239523
NA	ENSG00000239528
723809	ENSG00000239569
NA	ENSG00000239622
100507062	ENSG00000239653
4830	ENSG00000239672
8742	ENSG00000239697
60489	ENSG00000239713
23559	ENSG00000239779
51373	ENSG00000239789
NA	ENSG00000239830
51608	ENSG00000239857
400793	ENSG00000239887
158	ENSG00000239900
NA	ENSG00000240005
NA	ENSG00000240006
280	ENSG00000240038
NA	ENSG00000240043
58496	ENSG00000240053
102723430	ENSG00000240057
5698	ENSG00000240065
NA	ENSG00000240087
NA	ENSG00000240137
5098	ENSG00000240184
100287482	ENSG00000240204
NA	ENSG00000240219
90639	ENSG00000240230
100126793	ENSG00000240288
84129	ENSG00000240303
NA	ENSG00000240342
53938	ENSG00000240344
NA	ENSG00000240376
353137	ENSG00000240386
NA	ENSG00000240429
2310	ENSG00000240445
105375563	ENSG00000240449
NA	ENSG00000240487
100048912	ENSG00000240498
100874091	ENSG00000240541
54596	ENSG00000240563
NA	ENSG00000240616
NA	ENSG00000240634
NA	ENSG00000240674
57461	ENSG00000240682
NA	ENSG00000240804
NA	ENSG00000240809
387521	ENSG00000240849
NA	ENSG00000240854
57665	ENSG00000240857
100507642	ENSG00000240859
100134713	ENSG00000240889
257068	ENSG00000240891
NA	ENSG00000240898
NA	ENSG00000240950
4282	ENSG00000240972
221078	ENSG00000241058
NA	ENSG00000241061
3112	ENSG00000241106
57002	ENSG00000241127
NA	ENSG00000241135
NA	ENSG00000241200
27297	ENSG00000241258
101927056	ENSG00000241288
374286	ENSG00000241322
6173	ENSG00000241343
NA	ENSG00000241352
79897	ENSG00000241370
202658	ENSG00000241370
80864	ENSG00000241404
NA	ENSG00000241416
NA	ENSG00000241429
9551	ENSG00000241468
100506994	ENSG00000241472
NA	ENSG00000241478
NA	ENSG00000241494
NA	ENSG00000241506
10093	ENSG00000241553
NA	ENSG00000241612
NA	ENSG00000241627
NA	ENSG00000241656
NA	ENSG00000241668
NA	ENSG00000241678
10552	ENSG00000241685
101927974	ENSG00000241764
6700	ENSG00000241794
539	ENSG00000241837
80301	ENSG00000241839
541565	ENSG00000241852
NA	ENSG00000241860
23761	ENSG00000241878
NA	ENSG00000241923
112817	ENSG00000241935
5822	ENSG00000241945
NA	ENSG00000241947
5297	ENSG00000241973
25764	ENSG00000242028
727956	ENSG00000242086
51537	ENSG00000242114
8420	ENSG00000242125
NA	ENSG00000242159
398	ENSG00000242173
NA	ENSG00000242208
NA	ENSG00000242242
26286	ENSG00000242247
128977	ENSG00000242259
23089	ENSG00000242265
NA	ENSG00000242276
NA	ENSG00000242299
3692	ENSG00000242372
NA	ENSG00000242477
55052	ENSG00000242485
348110	ENSG00000242498
401074	ENSG00000242516
5273	ENSG00000242550
NA	ENSG00000242588
26063	ENSG00000242612
2790	ENSG00000242616
107986119	ENSG00000242622
NA	ENSG00000242706
340526	ENSG00000242732
NA	ENSG00000242759
9907	ENSG00000242802
347689	ENSG00000242808
NA	ENSG00000242960
NA	ENSG00000242992
8637	ENSG00000243056
9553	ENSG00000243147
NA	ENSG00000243155
57553	ENSG00000243156
101929054	ENSG00000243224
56134	ENSG00000243232
11037	ENSG00000243244
11230	ENSG00000243279
NA	ENSG00000243312
647087	ENSG00000243317
154881	ENSG00000243335
1945	ENSG00000243364
NA	ENSG00000243431
401115	ENSG00000243449
24142	ENSG00000243477
NA	ENSG00000243498
NA	ENSG00000243547
101928022	ENSG00000243550
105375355	ENSG00000243566
NA	ENSG00000243592
NA	ENSG00000243635
3588	ENSG00000243646
629	ENSG00000243649
642819	ENSG00000243660
116143	ENSG00000243667
4831	ENSG00000243678
NA	ENSG00000243696
344595	ENSG00000243701
100137049	ENSG00000243708
149465	ENSG00000243710
7268	ENSG00000243725
NA	ENSG00000243746
NA	ENSG00000243802
NA	ENSG00000243830
80086	ENSG00000243910
NA	ENSG00000243918
730091	ENSG00000243926
64968	ENSG00000243927
84450	ENSG00000243943
57529	ENSG00000243978
95	ENSG00000243989
9054	ENSG00000244005
1650	ENSG00000244038
401232	ENSG00000244041
147007	ENSG00000244045
NA	ENSG00000244055
353144	ENSG00000244057
103695433	ENSG00000244128
NA	ENSG00000244153
105377105	ENSG00000244161
5032	ENSG00000244165
NA	ENSG00000244171
85014	ENSG00000244187
100289187	ENSG00000244219
402778	ENSG00000244242
55861	ENSG00000244274
2119	ENSG00000244405
NA	ENSG00000244429
NA	ENSG00000244459
10137	ENSG00000244462
NA	ENSG00000244479
91179	ENSG00000244486
27350	ENSG00000244509
NA	ENSG00000244556
NA	ENSG00000244561
102724827	ENSG00000244625
7335	ENSG00000244687
442213	ENSG00000244694
NA	ENSG00000244701
NA	ENSG00000244705
720	ENSG00000244731
110384692	ENSG00000244731
10443	ENSG00000244754
NA	ENSG00000244879
NA	ENSG00000245025
124900193	ENSG00000245146
101927612	ENSG00000245149
NA	ENSG00000245205
101930370	ENSG00000245213
NA	ENSG00000245248
386627	ENSG00000245275
NA	ENSG00000245281
101929595	ENSG00000245293
107986298	ENSG00000245293
100996419	ENSG00000245317
NA	ENSG00000245322
440028	ENSG00000245522
283131	ENSG00000245532
100129203	ENSG00000245552
101929295	ENSG00000245552
728769	ENSG00000245556
101927204	ENSG00000245571
497258	ENSG00000245573
92285	ENSG00000245680
101927480	ENSG00000245694
1050	ENSG00000245848
400512	ENSG00000245888
NA	ENSG00000245904
NA	ENSG00000245910
644873	ENSG00000245937
NA	ENSG00000246067
100287015	ENSG00000246089
100507053	ENSG00000246090
NA	ENSG00000246100
286059	ENSG00000246130
100505676	ENSG00000246145
100289388	ENSG00000246174
388011	ENSG00000246223
283104	ENSG00000246273
NA	ENSG00000246334
101929402	ENSG00000246339
NA	ENSG00000246451
283575	ENSG00000246548
NA	ENSG00000246575
NA	ENSG00000246596
284080	ENSG00000246640
55766	ENSG00000246705
503569	ENSG00000246763
NA	ENSG00000246889
390595	ENSG00000246922
144481	ENSG00000246985
192111	ENSG00000247077
105369147	ENSG00000247081
283596	ENSG00000247092
100506211	ENSG00000247095
NA	ENSG00000247134
NA	ENSG00000247137
729013	ENSG00000247271
NA	ENSG00000247287
85364	ENSG00000247315
100289274	ENSG00000247400
100506314	ENSG00000247498
100505738	ENSG00000247516
729082	ENSG00000247556
100131067	ENSG00000247572
100506540	ENSG00000247595
11344	ENSG00000247596
92935	ENSG00000247626
NA	ENSG00000247627
NA	ENSG00000247679
100507266	ENSG00000247708
158880	ENSG00000247746
257396	ENSG00000247796
NA	ENSG00000247809
100505894	ENSG00000247828
NA	ENSG00000247903
NA	ENSG00000247934
283663	ENSG00000247982
100506668	ENSG00000248008
NA	ENSG00000248019
NA	ENSG00000248049
593	ENSG00000248098
3640	ENSG00000248099
NA	ENSG00000248159
NA	ENSG00000248191
100507602	ENSG00000248275
101928649	ENSG00000248275
984	ENSG00000248333
201853	ENSG00000248360
654790	ENSG00000248485
25864	ENSG00000248487
100289230	ENSG00000248489
100131089	ENSG00000248508
NA	ENSG00000248527
NA	ENSG00000248546
100526772	ENSG00000248592
NA	ENSG00000248597
NA	ENSG00000248610
NA	ENSG00000248616
NA	ENSG00000248696
283152	ENSG00000248712
285556	ENSG00000248713
NA	ENSG00000248727
NA	ENSG00000248734
NA	ENSG00000248735
NA	ENSG00000248827
NA	ENSG00000248830
NA	ENSG00000248850
NA	ENSG00000248854
NA	ENSG00000248866
102723313	ENSG00000248896
342184	ENSG00000248905
100507291	ENSG00000248932
NA	ENSG00000248955
NA	ENSG00000248971
124901165	ENSG00000248994
NA	ENSG00000249004
NA	ENSG00000249042
NA	ENSG00000249056
148898	ENSG00000249087
23354	ENSG00000249115
NA	ENSG00000249116
NA	ENSG00000249264
105378992	ENSG00000249279
NA	ENSG00000249407
388569	ENSG00000249471
NA	ENSG00000249565
100129917	ENSG00000249592
100292680	ENSG00000249628
100874366	ENSG00000249641
NA	ENSG00000249673
101926904	ENSG00000249740
157381	ENSG00000249816
NA	ENSG00000249851
NA	ENSG00000249855
5820	ENSG00000249859
NA	ENSG00000249898
10016	ENSG00000249915
NA	ENSG00000249936
NA	ENSG00000249942
NA	ENSG00000249986
25907	ENSG00000249992
NA	ENSG00000250045
374887	ENSG00000250067
NA	ENSG00000250103
285500	ENSG00000250131
NA	ENSG00000250132
100874364	ENSG00000250133
NA	ENSG00000250144
NA	ENSG00000250182
440119	ENSG00000250208
NA	ENSG00000250238
107986281	ENSG00000250302
283140	ENSG00000250303
57604	ENSG00000250305
255403	ENSG00000250312
389203	ENSG00000250317
NA	ENSG00000250318
NA	ENSG00000250362
NA	ENSG00000250397
100874363	ENSG00000250451
NA	ENSG00000250474
400916	ENSG00000250479
NA	ENSG00000250480
152756	ENSG00000250486
1018	ENSG00000250506
NA	ENSG00000250509
NA	ENSG00000250519
NA	ENSG00000250547
NA	ENSG00000250563
90423	ENSG00000250565
NA	ENSG00000250568
NA	ENSG00000250569
2738	ENSG00000250571
NA	ENSG00000250636
6414	ENSG00000250722
400043	ENSG00000250742
NA	ENSG00000250746
NA	ENSG00000250786
NA	ENSG00000250859
NA	ENSG00000250860
NA	ENSG00000250862
NA	ENSG00000250899
NA	ENSG00000250903
105374088	ENSG00000250934
100505616	ENSG00000250988
NA	ENSG00000250995
NA	ENSG00000251022
NA	ENSG00000251023
NA	ENSG00000251046
105377329	ENSG00000251095
101929709	ENSG00000251136
NA	ENSG00000251151
NA	ENSG00000251161
619351	ENSG00000251191
641339	ENSG00000251192
NA	ENSG00000251204
91948	ENSG00000251209
101927286	ENSG00000251209
101927310	ENSG00000251209
25850	ENSG00000251247
85358	ENSG00000251322
NA	ENSG00000251333
NA	ENSG00000251354
152641	ENSG00000251359
162972	ENSG00000251369
100506305	ENSG00000251381
NA	ENSG00000251396
NA	ENSG00000251411
100507487	ENSG00000251432
101928893	ENSG00000251442
NA	ENSG00000251467
2297	ENSG00000251493
NA	ENSG00000251571
NA	ENSG00000251580
NA	ENSG00000251593
441046	ENSG00000251600
101927636	ENSG00000251600
NA	ENSG00000251611
NA	ENSG00000251615
NA	ENSG00000251867
NA	ENSG00000253102
NA	ENSG00000253146
26025	ENSG00000253159
100507420	ENSG00000253161
100874323	ENSG00000253187
NA	ENSG00000253200
101927963	ENSG00000253210
100127983	ENSG00000253250
112441434	ENSG00000253251
168455	ENSG00000253276
3206	ENSG00000253293
399474	ENSG00000253304
56100	ENSG00000253305
149466	ENSG00000253313
105377682	ENSG00000253315
NA	ENSG00000253320
NA	ENSG00000253326
NA	ENSG00000253341
55000	ENSG00000253352
388610	ENSG00000253368
100750225	ENSG00000253438
105375751	ENSG00000253438
NA	ENSG00000253463
56108	ENSG00000253537
NA	ENSG00000253549
NA	ENSG00000253552
NA	ENSG00000253558
NA	ENSG00000253570
NA	ENSG00000253606
143244	ENSG00000253626
NA	ENSG00000253667
NA	ENSG00000253669
NA	ENSG00000253676
440138	ENSG00000253710
100507316	ENSG00000253716
552889	ENSG00000253719
5591	ENSG00000253729
56109	ENSG00000253731
NA	ENSG00000253738
NA	ENSG00000253746
NA	ENSG00000253768
105379311	ENSG00000253775
56106	ENSG00000253846
56105	ENSG00000253873
NA	ENSG00000253948
8641	ENSG00000253953
NA	ENSG00000253954
137075	ENSG00000253958
NA	ENSG00000253982
339324	ENSG00000254004
NA	ENSG00000254013
NA	ENSG00000254023
107986962	ENSG00000254024
NA	ENSG00000254027
NA	ENSG00000254038
4067	ENSG00000254087
54984	ENSG00000254093
107986980	ENSG00000254101
100128750	ENSG00000254109
56099	ENSG00000254122
NA	ENSG00000254244
101927003	ENSG00000254266
NA	ENSG00000254285
100133311	ENSG00000254369
NA	ENSG00000254441
NA	ENSG00000254449
NA	ENSG00000254454
91056	ENSG00000254470
NA	ENSG00000254473
NA	ENSG00000254502
29082	ENSG00000254505
NA	ENSG00000254510
NA	ENSG00000254531
NA	ENSG00000254554
283106	ENSG00000254598
728975	ENSG00000254614
NA	ENSG00000254635
NA	ENSG00000254670
NA	ENSG00000254681
8790	ENSG00000254685
NA	ENSG00000254721
92312	ENSG00000254726
NA	ENSG00000254759
692247	ENSG00000254815
5003	ENSG00000254827
NA	ENSG00000254842
NA	ENSG00000254854
84769	ENSG00000254858
NA	ENSG00000254860
NA	ENSG00000254871
100499484	ENSG00000254876
128071540	ENSG00000254887
729991	ENSG00000254901
NA	ENSG00000254939
NA	ENSG00000254966
NA	ENSG00000254973
10072	ENSG00000254986
404734	ENSG00000254996
55845	ENSG00000254999
100129129	ENSG00000255020
NA	ENSG00000255031
NA	ENSG00000255050
105369557	ENSG00000255062
57132	ENSG00000255112
101927828	ENSG00000255120
NA	ENSG00000255121
NA	ENSG00000255129
124902718	ENSG00000255135
NA	ENSG00000255139
NA	ENSG00000255141
493861	ENSG00000255150
NA	ENSG00000255182
NA	ENSG00000255224
399959	ENSG00000255248
NA	ENSG00000255262
171391	ENSG00000255284
NA	ENSG00000255293
23741	ENSG00000255302
NA	ENSG00000255310
124902694	ENSG00000255320
101928424	ENSG00000255337
NA	ENSG00000255358
NA	ENSG00000255387
8843	ENSG00000255398
NA	ENSG00000255443
NA	ENSG00000255470
59082	ENSG00000255501
NA	ENSG00000255517
81488	ENSG00000255529
91893	ENSG00000255561
NA	ENSG00000255642
9865	ENSG00000255690
23642	ENSG00000255717
NA	ENSG00000255725
NA	ENSG00000255815
NA	ENSG00000255836
104169670	ENSG00000255850
NA	ENSG00000255857
NA	ENSG00000255875
NA	ENSG00000255885
103752584	ENSG00000255920
NA	ENSG00000255960
NA	ENSG00000255967
NA	ENSG00000255992
1519	ENSG00000256043
84334	ENSG00000256053
6399	ENSG00000256060
10597	ENSG00000256060
161582	ENSG00000256061
NA	ENSG00000256073
9668	ENSG00000256087
112268105	ENSG00000256092
102606463	ENSG00000256124
7556	ENSG00000256223
90649	ENSG00000256229
85027	ENSG00000256235
NA	ENSG00000256238
3145	ENSG00000256269
NA	ENSG00000256293
7768	ENSG00000256294
NA	ENSG00000256338
NA	ENSG00000256356
NA	ENSG00000256417
11232	ENSG00000256525
100129361	ENSG00000256537
100996246	ENSG00000256576
100009676	ENSG00000256628
NA	ENSG00000256633
59348	ENSG00000256683
NA	ENSG00000256751
56242	ENSG00000256771
388327	ENSG00000256806
84290	ENSG00000256812
NA	ENSG00000256940
NA	ENSG00000256967
NA	ENSG00000257027
NA	ENSG00000257084
NA	ENSG00000257086
57189	ENSG00000257093
26065	ENSG00000257103
100506606	ENSG00000257176
283459	ENSG00000257218
105369848	ENSG00000257219
256021	ENSG00000257242
NA	ENSG00000257252
100288798	ENSG00000257261
NA	ENSG00000257270
100506551	ENSG00000257279
NA	ENSG00000257307
100381270	ENSG00000257315
8972	ENSG00000257335
283335	ENSG00000257337
2342	ENSG00000257365
100529261	ENSG00000257365
NA	ENSG00000257403
NA	ENSG00000257443
NA	ENSG00000257444
NA	ENSG00000257511
NA	ENSG00000257526
124903398	ENSG00000257556
105369865	ENSG00000257557
NA	ENSG00000257572
NA	ENSG00000257576
NA	ENSG00000257599
NA	ENSG00000257611
379025	ENSG00000257621
NA	ENSG00000257666
NA	ENSG00000257675
NA	ENSG00000257698
151534	ENSG00000257702
255783	ENSG00000257704
NA	ENSG00000257720
10330	ENSG00000257727
101928062	ENSG00000257815
NA	ENSG00000257905
NA	ENSG00000257907
1523	ENSG00000257923
NA	ENSG00000257940
105369779	ENSG00000258056
NA	ENSG00000258090
NA	ENSG00000258101
NA	ENSG00000258128
NA	ENSG00000258179
283404	ENSG00000258279
91612	ENSG00000258289
NA	ENSG00000258304
NA	ENSG00000258376
NA	ENSG00000258388
147660	ENSG00000258405
NA	ENSG00000258406
64146	ENSG00000258429
283624	ENSG00000258441
NA	ENSG00000258457
NA	ENSG00000258461
NA	ENSG00000258479
246777	ENSG00000258484
NA	ENSG00000258549
105370578	ENSG00000258602
NA	ENSG00000258634
NA	ENSG00000258655
196872	ENSG00000258701
100129794	ENSG00000258708
102724814	ENSG00000258727
145216	ENSG00000258735
112268124	ENSG00000258738
NA	ENSG00000258743
NA	ENSG00000258744
NA	ENSG00000258768
NA	ENSG00000258778
645687	ENSG00000258791
NA	ENSG00000258805
4157	ENSG00000258839
NA	ENSG00000258846
